neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2,15,1.28348,103.84215,0,58.0,90,1,90,0.33,112,365
2,20,1.3221,103.8518,2,199.0,14,0,2137,1.04,67,365
2,7,1.2959399999999999,103.84159,2,162.0,1,0,2137,1.04,4,365
2,15,1.2776299999999998,103.84164,2,181.0,4,3,34,0.93,1,284
5,18,1.37256,103.87992,0,29.0,60,0,2137,1.04,2,105
2,17,1.31559,103.82732,2,315.0,7,0,2137,1.04,78,364
2,19,1.32437,103.86613,0,40.0,3,5,86,1.15,1,0
2,17,1.31742,103.82621,2,360.0,7,0,2137,1.04,78,364
2,14,1.33877,103.84761999999999,0,31.0,365,0,2137,1.04,1,358
1,0,1.43098,103.7915,0,60.0,1,8,24,2.73,1,177
2,20,1.3281,103.84874,2,158.0,7,0,2137,1.04,113,365
2,19,1.31372,103.85462,2,131.0,10,1,125,0.24,141,340
2,1,1.3436,103.77051,2,200.0,2,4,32,1.1,7,346
2,4,1.28227,103.83479,2,139.0,1,1,130,0.23,25,208
2,19,1.3220399999999999,103.85708000000001,2,81.0,4,5,88,1.24,1,0
2,5,1.30535,103.84692,2,149.0,3,0,2137,1.04,113,365
2,19,1.31505,103.85854,2,168.0,3,5,31,1.27,157,279
2,19,1.30294,103.86288,2,106.0,30,1,37,0.77,274,257
2,19,1.30318,103.86183,2,136.0,30,0,2137,1.04,274,257
2,20,1.32254,103.85365999999999,2,208.0,7,0,2137,1.04,113,365
2,20,1.32665,103.84640999999999,2,181.0,8,1,122,0.24,67,178
2,21,1.27653,103.84633000000001,2,319.0,1,22,1,5.95,5,273
2,20,1.3246,103.8451,2,287.0,20,0,2137,1.04,157,365
2,4,1.272,103.82188000000001,0,58.0,2,12,12,4.34,1,32
2,24,1.30161,103.83733000000001,2,340.0,6,1,66,0.44,6,300
2,19,1.31682,103.85866,2,287.0,3,1,112,0.26,113,365
2,21,1.27405,103.84366999999999,2,144.0,14,1,86,0.34,274,0
2,21,1.27509,103.84534000000001,2,151.0,30,0,2137,1.04,274,0
2,24,1.30039,103.8391,2,308.0,6,1,64,0.45,6,314
2,21,1.27525,103.84373000000001,2,175.0,30,0,2137,1.04,274,230
2,19,1.3204200000000001,103.86303000000001,2,268.0,7,1,23,1.0,113,365
2,24,1.3015700000000001,103.83865,2,350.0,6,1,60,0.48,6,300
2,19,1.30217,103.86283,2,136.0,7,1,43,0.67,274,0
3,2,1.35561,103.96204,0,51.0,1,4,57,1.02,1,30
2,21,1.27498,103.84411,2,194.0,30,0,2137,1.04,274,342
4,8,1.33816,103.70467,0,119.0,3,0,2137,1.04,8,365
2,21,1.29992,103.85924,2,100.0,3,0,2137,1.04,2,0
2,19,1.3168600000000001,103.85333,2,240.0,2,7,31,1.79,8,354
2,1,1.3330000000000002,103.79489000000001,0,165.0,1,0,2137,1.04,4,0
2,19,1.3167799999999998,103.85717,2,122.0,5,2,61,0.6,114,335
2,19,1.3159999999999998,103.85716,2,119.0,5,0,2137,1.04,114,358
2,19,1.31523,103.85706,2,124.0,5,0,2137,1.04,114,338
2,19,1.31544,103.85736,2,228.0,5,0,2137,1.04,114,279
2,19,1.31657,103.85764,2,131.0,28,0,2137,1.04,114,365
2,19,1.3162,103.85863,2,131.0,20,0,2137,1.04,114,365
2,19,1.3151899999999999,103.85684,2,229.0,20,0,2137,1.04,114,365
2,19,1.31621,103.85707,2,118.0,14,0,2137,1.04,203,338
2,19,1.31469,103.85752,2,118.0,3,0,2137,1.04,157,338
2,19,1.31556,103.85875,2,115.0,3,0,2137,1.04,157,358
2,19,1.31641,103.85722,2,118.0,3,1,79,0.37,157,335
2,21,1.2745600000000001,103.84727,2,151.0,30,0,2137,1.04,274,240
3,2,1.34441,103.95796999999999,0,40.0,1,4,113,0.95,1,0
2,15,1.28325,103.84428,0,181.0,1,2,59,0.95,6,358
2,17,1.31312,103.82555,2,350.0,90,0,2137,1.04,1,173
2,20,1.3241100000000001,103.85472,0,58.0,3,5,16,1.24,2,72
5,31,1.3823,103.89774,0,60.0,2,0,2137,1.04,1,363
2,4,1.28538,103.83348000000001,0,57.0,28,1,98,0.3,112,285
2,5,1.30515,103.84827,2,137.0,3,0,2137,1.04,67,243
2,19,1.3138,103.85298,2,137.0,20,0,2137,1.04,67,365
2,19,1.3155700000000001,103.85289,2,140.0,20,1,38,0.75,67,365
2,21,1.28138,103.84931,2,319.0,2,5,25,1.27,38,347
2,9,1.30596,103.85235,1,208.0,1,0,2137,1.04,1,365
2,21,1.27599,103.84824,2,193.0,1,7,29,1.65,5,162
2,20,1.3274299999999999,103.84489,2,287.0,20,0,2137,1.04,67,365
2,6,1.31247,103.89694,2,200.0,15,0,2137,1.04,157,352
2,7,1.29475,103.84196999999999,2,300.0,20,0,2137,1.04,67,335
4,33,1.33518,103.74354,0,131.0,2,0,2137,1.04,6,333
2,27,1.29488,103.84238,2,89.0,1,19,11,4.96,2,23
2,12,1.2995,103.89806,0,81.0,1,0,2137,1.04,1,57
2,9,1.31294,103.85464,2,229.0,2,3,22,0.77,7,340
2,19,1.3026,103.86276,2,385.0,2,3,60,0.77,4,307
2,12,1.3067,103.91821999999999,0,49.0,1,25,8,6.0,3,70
4,8,1.3382399999999999,103.70681,0,90.0,3,1,50,0.58,8,357
4,8,1.34009,103.70636999999999,0,50.0,3,1,44,0.65,8,362
2,7,1.29609,103.83924,2,139.0,2,1,23,1.0,48,315
2,7,1.29703,103.83843,2,131.0,2,2,25,1.62,48,334
2,7,1.2952,103.83961,2,137.0,2,0,2137,1.04,27,327
4,22,1.3712600000000001,103.76567,0,42.0,1,7,15,2.02,1,0
2,10,1.29027,103.80659,2,300.0,3,1,24,1.0,34,365
2,7,1.29681,103.83844,2,137.0,2,2,26,1.67,27,305
4,8,1.33735,103.70476,0,90.0,2,1,35,0.81,8,362
2,7,1.29513,103.83955,2,115.0,2,3,25,1.18,18,331
2,7,1.2975,103.83804,2,119.0,2,6,18,1.84,28,341
2,1,1.33503,103.7953,0,165.0,1,0,2137,1.04,4,0
2,20,1.3284,103.84721,2,158.0,5,0,2137,1.04,113,177
2,6,1.31302,103.89529,2,187.0,7,0,2137,1.04,113,180
2,9,1.301,103.84706,2,287.0,5,2,65,0.71,113,115
2,21,1.27372,103.84503000000001,2,151.0,30,0,2137,1.04,274,322
2,15,1.2823799999999999,103.8429,0,181.0,1,1,94,0.31,6,352
2,15,1.2831,103.84295,0,190.0,1,2,43,0.5,6,348
2,15,1.28219,103.84425,0,181.0,1,7,20,2.23,6,343
2,15,1.28186,103.84308,0,169.0,1,3,16,1.29,6,344
2,15,1.28207,103.84307,0,281.0,1,2,60,0.68,6,244
2,19,1.30995,103.86173000000001,0,58.0,18,1,51,0.57,83,340
2,6,1.3136700000000001,103.8826,0,39.0,18,1,69,0.42,48,359
2,9,1.31254,103.8541,2,219.0,1,11,0,2.73,1,57
5,25,1.37505,103.82909000000001,2,118.0,90,0,2137,1.04,1,358
2,6,1.31368,103.89405,2,185.0,2,17,1,5.0,3,248
2,6,1.31208,103.88553,2,300.0,3,0,2137,1.04,203,265
2,6,1.31275,103.88553,2,387.0,3,0,2137,1.04,79,265
2,21,1.27549,103.8451,2,146.0,30,0,2137,1.04,274,320
2,9,1.3030000000000002,103.8483,2,131.0,20,0,2137,1.04,67,365
2,19,1.31625,103.85733,2,137.0,20,0,2137,1.04,67,365
2,21,1.2739,103.8445,2,146.0,30,0,2137,1.04,274,269
2,20,1.32522,103.84499,2,137.0,20,0,2137,1.04,67,365
2,20,1.31992,103.85322,2,131.0,20,0,2137,1.04,67,365
2,9,1.30271,103.85311999999999,2,242.0,2,7,3,1.79,3,8
4,29,1.39516,103.75185,0,40.0,1,0,2137,1.04,1,83
2,7,1.29576,103.83985,0,87.0,2,6,54,1.78,28,326
2,7,1.29698,103.83793,0,87.0,2,6,15,2.22,28,328
2,7,1.29586,103.84004,0,87.0,2,0,2137,1.04,28,346
2,7,1.29544,103.83923,0,87.0,2,0,2137,1.04,28,346
2,4,1.2741,103.83429,0,79.0,2,4,27,1.01,9,362
2,10,1.291,103.807,2,206.0,5,0,2137,1.04,34,364
2,24,1.3066799999999998,103.831,2,240.0,6,0,2137,1.04,2,356
2,5,1.3056,103.84766,0,50.0,3,2,82,0.55,1,0
2,4,1.28614,103.83395,2,181.0,3,0,2137,1.04,13,30
2,4,1.2849,103.83448,2,200.0,3,1,102,0.29,13,55
2,4,1.28483,103.834,2,181.0,3,0,2137,1.04,13,58
2,4,1.28539,103.83438000000001,2,181.0,3,1,106,0.28,13,35
2,20,1.32634,103.85041,2,215.0,30,3,103,0.73,2,137
2,9,1.3016,103.84734,2,278.0,7,5,10,1.39,10,84
2,19,1.32094,103.86377,2,287.0,7,0,2137,1.04,79,262
2,19,1.3219299999999998,103.86561,2,287.0,7,0,2137,1.04,79,262
1,30,1.35153,103.82046,2,129.0,30,1,90,0.33,274,240
5,31,1.38985,103.89887,1,28.0,1,0,2137,1.04,1,362
2,19,1.3222399999999999,103.86376,2,287.0,7,0,2137,1.04,79,262
2,4,1.2857399999999999,103.83453,2,131.0,3,0,2137,1.04,15,14
2,6,1.3119399999999999,103.88584,2,349.0,3,5,56,1.52,113,0
2,4,1.28446,103.83315,2,125.0,1,0,2137,1.04,30,208
2,4,1.28585,103.83436999999999,2,150.0,3,0,2137,1.04,30,57
2,4,1.28421,103.83381999999999,2,119.0,3,0,2137,1.04,30,64
2,4,1.28413,103.83400999999999,2,119.0,3,0,2137,1.04,30,60
2,4,1.28409,103.83457,2,119.0,3,1,72,0.41,30,75
2,4,1.28595,103.83411,2,119.0,3,1,93,0.32,30,7
2,9,1.3020100000000001,103.86166999999999,2,300.0,2,1,114,0.26,7,320
2,9,1.30091,103.85157,2,287.0,5,4,23,1.03,113,270
2,4,1.28451,103.83378,2,131.0,3,2,94,0.51,15,35
2,19,1.32182,103.86368,2,268.0,7,0,2137,1.04,113,365
2,9,1.30923,103.85408000000001,0,81.0,1,1,58,0.5,64,359
2,15,1.28504,103.84163000000001,0,68.0,3,9,21,2.5,7,353
2,19,1.31505,103.85485,2,131.0,30,0,2137,1.04,141,365
1,30,1.35304,103.82044,2,129.0,30,0,2137,1.04,274,247
2,17,1.29443,103.82738,2,181.0,1,7,19,2.69,4,59
2,10,1.2903,103.80651,2,249.0,1,5,58,1.21,4,69
2,4,1.29195,103.80839,2,158.0,1,10,15,2.48,4,65
2,7,1.2935299999999998,103.8362,2,249.0,1,7,24,1.74,4,20
2,19,1.3089600000000001,103.85743000000001,2,250.0,2,4,100,0.98,1,74
2,9,1.30885,103.85491,0,49.0,2,3,93,0.78,1,0
2,9,1.3093,103.8549,0,44.0,2,0,2137,1.04,1,0
4,8,1.3382,103.70698,0,81.0,90,0,2137,1.04,4,358
4,22,1.36144,103.76916999999999,0,29.0,1,14,27,3.65,1,46
2,4,1.29005,103.82831999999999,0,260.0,2,0,2137,1.04,4,350
2,9,1.31039,103.85346,0,24.0,2,0,2137,1.04,1,0
2,9,1.31017,103.85398,0,24.0,2,1,94,0.31,1,0
2,19,1.30961,103.85738,2,190.0,1,12,30,3.08,3,71
2,19,1.3028899999999999,103.86185,2,300.0,2,6,20,1.88,6,359
2,6,1.31579,103.89064,0,60.0,7,1,107,0.28,10,73
2,10,1.29108,103.77172,0,50.0,10,0,2137,1.04,1,261
2,9,1.3068,103.85178,1,25.0,1,14,0,3.41,10,157
2,20,1.32554,103.84959,2,150.0,90,0,2137,1.04,1,179
2,9,1.30694,103.85141,1,50.0,1,2,21,0.59,10,353
2,9,1.3055700000000001,103.85297,0,199.0,1,7,10,2.14,10,322
2,9,1.30748,103.85335,0,150.0,1,11,3,3.03,10,198
2,9,1.30692,103.85112,0,119.0,1,1,37,0.77,10,282
2,9,1.30618,103.8527,0,350.0,1,2,73,0.6,10,327
2,17,1.29649,103.82718,0,199.0,7,1,61,0.48,1,365
2,9,1.30324,103.86057,0,110.0,1,8,10,2.31,9,138
2,19,1.30444,103.86159,0,90.0,1,19,5,5.0,9,292
5,11,1.35049,103.86473000000001,0,50.0,1,8,53,2.07,1,0
2,9,1.3030000000000002,103.86012,0,85.0,1,14,4,3.93,9,144
2,4,1.28252,103.83463,2,146.0,1,3,15,1.76,30,220
2,9,1.3044,103.85103000000001,0,140.0,1,0,2137,1.04,64,365
2,15,1.28496,103.84215,0,99.0,90,0,2137,1.04,83,326
3,3,1.31235,103.92312,2,199.0,1,7,14,2.53,6,303
2,9,1.3012700000000001,103.85345,2,165.0,5,3,57,1.05,2,0
3,3,1.30725,103.91176,0,44.0,5,2,42,0.56,4,180
2,6,1.3159399999999999,103.88772,2,165.0,1,13,15,3.79,2,120
2,19,1.30969,103.86086,0,50.0,18,1,89,0.33,59,359
2,9,1.3060100000000001,103.85314,1,25.0,1,9,8,2.33,10,341
2,21,1.27702,103.84678000000001,2,268.0,2,7,18,2.47,12,21
4,8,1.34102,103.69103,0,94.0,3,0,2137,1.04,4,364
2,20,1.3174299999999999,103.84506,2,135.0,90,0,2137,1.04,5,213
2,20,1.31746,103.84434,2,115.0,90,0,2137,1.04,5,189
4,29,1.38139,103.75941999999999,2,181.0,1,2,43,0.76,1,8
2,9,1.30738,103.85404,0,131.0,1,1,82,0.36,64,365
2,4,1.28588,103.83444,2,150.0,3,1,110,0.27,15,23
2,15,1.28159,103.84666999999999,2,160.0,3,3,61,1.0,15,47
2,9,1.30055,103.84606,0,85.0,2,0,2137,1.04,1,359
2,19,1.31501,103.85902,0,35.0,2,0,2137,1.04,1,0
2,19,1.32836,103.86523000000001,2,287.0,4,0,2137,1.04,113,266
2,6,1.3144200000000001,103.88053000000001,0,40.0,18,1,18,1.0,83,359
2,12,1.3075700000000001,103.89601,0,56.0,1,11,19,3.37,8,67
1,30,1.35297,103.8209,2,125.0,30,0,2137,1.04,274,292
4,33,1.33445,103.74291,2,144.0,30,0,2137,1.04,274,254
2,27,1.29996,103.84645,2,368.0,7,10,33,2.56,10,157
5,31,1.38583,103.89475,2,119.0,1,5,2,3.66,1,85
4,33,1.34828,103.73021,0,44.0,4,1,101,0.29,1,122
2,6,1.3133,103.8852,2,300.0,3,0,2137,1.04,157,265
2,6,1.31131,103.8871,2,300.0,3,0,2137,1.04,157,319
2,19,1.32802,103.86404,2,287.0,3,0,2137,1.04,157,263
2,19,1.3104200000000001,103.86178000000001,0,60.0,28,0,2137,1.04,48,355
2,20,1.32712,103.84425,0,169.0,4,5,20,1.5,8,80
2,7,1.29435,103.84159,2,200.0,84,0,2137,1.04,157,365
2,9,1.30241,103.84879000000001,2,269.0,3,0,2137,1.04,157,76
2,6,1.31218,103.87961,2,156.0,3,0,2137,1.04,157,105
2,9,1.30218,103.8482,2,268.0,3,3,27,0.79,141,246
2,9,1.30752,103.85576,0,119.0,1,0,2137,1.04,64,365
2,23,1.2882,103.8477,2,287.0,2,1,100,0.29,12,35
2,9,1.3088799999999998,103.8538,0,25.0,2,1,105,0.28,1,0
2,9,1.30914,103.85517,0,100.0,1,1,23,1.0,64,365
4,8,1.3390799999999998,103.70645,0,81.0,90,0,2137,1.04,4,364
4,29,1.37675,103.75031,0,33.0,3,0,2137,1.04,1,345
2,10,1.28065,103.78568,0,87.0,3,1,50,0.58,32,361
2,6,1.31481,103.88288,1,28.0,5,2,50,1.03,4,90
2,9,1.30449,103.84926999999999,0,150.0,1,0,2137,1.04,64,365
5,16,1.4037600000000001,103.90501,0,60.0,1,9,8,2.57,1,45
2,19,1.3034700000000001,103.86179,2,181.0,2,2,100,0.55,7,208
1,35,1.4171799999999999,103.83230999999999,2,137.0,10,4,15,1.45,15,135
2,23,1.29198,103.83445,2,150.0,1,0,2137,1.04,1,61
2,6,1.31342,103.88682,2,349.0,3,2,66,0.76,113,0
2,9,1.30264,103.84738,2,287.0,5,0,2137,1.04,113,300
2,9,1.29946,103.8514,2,208.0,6,1,18,1.0,113,294
2,20,1.3240299999999998,103.85255,2,199.0,7,0,2137,1.04,113,365
2,6,1.31325,103.88445,0,100.0,6,1,14,1.0,12,60
5,25,1.3805100000000001,103.84408,0,62.0,2,1,29,1.0,1,164
2,19,1.32145,103.8637,2,150.0,7,1,112,0.26,79,335
2,19,1.31618,103.85925999999999,0,24.0,2,1,106,0.28,1,0
2,15,1.2846799999999998,103.8416,0,87.0,3,6,14,2.07,7,356
2,20,1.32489,103.84878,2,281.0,14,0,2137,1.04,157,365
2,19,1.3127799999999998,103.85333,2,199.0,3,0,2137,1.04,113,365
2,19,1.31138,103.85729,2,160.0,29,1,23,1.0,12,78
2,19,1.31178,103.85753000000001,2,143.0,29,2,27,0.73,12,79
2,19,1.31113,103.85721,2,149.0,29,0,2137,1.04,12,89
2,19,1.31297,103.85888,2,149.0,29,5,76,1.49,12,60
2,19,1.3134299999999999,103.85744,2,175.0,7,0,2137,1.04,12,88
4,8,1.35435,103.72264,0,90.0,3,0,2137,1.04,4,364
2,6,1.3135299999999999,103.88613000000001,2,199.0,2,0,2137,1.04,16,312
3,3,1.30903,103.91911,0,35.0,1,21,4,5.78,3,71
2,9,1.30328,103.85224000000001,2,319.0,2,3,44,1.22,3,243
2,9,1.3044,103.84936,0,90.0,1,0,2137,1.04,64,365
4,32,1.29244,103.76771,0,51.0,90,0,2137,1.04,2,363
2,20,1.3283399999999999,103.84745,2,208.0,7,0,2137,1.04,113,365
2,20,1.32818,103.84714,2,208.0,7,0,2137,1.04,113,365
2,17,1.2925200000000001,103.83126,2,132.0,2,7,17,1.86,25,294
2,12,1.3025,103.90167,0,100.0,1,10,14,5.66,7,363
2,23,1.2932299999999999,103.83131999999999,2,132.0,1,9,29,2.73,25,262
2,4,1.28551,103.83334,2,229.0,2,0,2137,1.04,25,293
5,11,1.38321,103.86789,0,56.0,3,5,13,1.67,5,38
2,4,1.28193,103.83171999999999,2,125.0,1,2,31,1.43,30,292
2,9,1.3019399999999999,103.84869,2,260.0,3,1,21,1.0,157,246
2,19,1.3157299999999998,103.85524000000001,2,219.0,2,7,14,2.56,2,340
2,19,1.3151700000000002,103.85716,2,128.0,4,1,101,0.29,113,356
2,7,1.29443,103.83773000000001,2,249.0,5,1,21,1.0,113,300
2,19,1.31474,103.85755999999999,2,149.0,4,0,2137,1.04,113,365
2,9,1.2995700000000001,103.85141,2,287.0,5,3,42,0.89,113,270
2,9,1.30189,103.84804,2,190.0,1,5,5,2.14,1,139
2,9,1.3094700000000001,103.85389,2,131.0,2,7,2,2.88,8,328
2,19,1.3093700000000001,103.87062,2,211.0,3,18,5,4.86,6,114
2,9,1.3012299999999999,103.86125,2,310.0,2,8,19,2.38,2,320
2,4,1.27013,103.82044,0,89.0,1,11,2,5.59,1,57
4,29,1.39236,103.74159,0,40.0,7,0,2137,1.04,1,358
2,17,1.31475,103.82871,0,50.0,1,1,96,0.31,1,0
2,6,1.31592,103.89739,2,100.0,2,0,2137,1.04,24,51
2,19,1.31541,103.85951,0,33.0,2,0,2137,1.04,1,0
2,21,1.2752299999999999,103.84536,2,381.0,2,17,8,4.68,2,323
2,15,1.27598,103.84399,2,156.0,7,1,58,0.5,274,3
2,21,1.27515,103.84504,2,194.0,8,1,60,0.48,274,0
2,9,1.30925,103.85271,2,181.0,3,5,4,2.14,8,259
2,9,1.29965,103.85091,2,168.0,4,0,2137,1.04,113,365
3,3,1.3217700000000001,103.92133000000001,0,50.0,1,1,83,0.35,2,34
2,6,1.314,103.8981,2,100.0,2,0,2137,1.04,24,41
2,6,1.31576,103.89674000000001,2,100.0,2,0,2137,1.04,24,40
2,6,1.31571,103.89862,2,100.0,2,0,2137,1.04,24,65
2,6,1.31418,103.89859,2,200.0,2,0,2137,1.04,24,43
2,6,1.31473,103.89683000000001,2,200.0,2,0,2137,1.04,24,52
2,6,1.3142,103.89904,2,200.0,2,0,2137,1.04,24,49
2,6,1.3159399999999999,103.89709,2,200.0,2,0,2137,1.04,24,55
2,6,1.31579,103.89698,2,181.0,2,0,2137,1.04,24,48
2,6,1.3143,103.89829,2,181.0,2,0,2137,1.04,24,45
2,6,1.31561,103.89761999999999,2,181.0,2,0,2137,1.04,24,52
2,6,1.3144,103.89676999999999,2,181.0,2,0,2137,1.04,24,45
2,6,1.31009,103.87786,2,200.0,2,0,2137,1.04,24,336
2,6,1.3125799999999999,103.8854,2,200.0,2,1,38,0.75,24,337
2,6,1.31044,103.87765999999999,2,200.0,2,0,2137,1.04,24,317
2,6,1.3101200000000002,103.87751,2,200.0,2,0,2137,1.04,24,317
2,6,1.30996,103.87744,2,200.0,2,0,2137,1.04,24,290
2,6,1.31026,103.87629,2,200.0,2,0,2137,1.04,24,319
2,6,1.31101,103.87777,2,287.0,2,0,2137,1.04,24,347
2,6,1.31005,103.87687,2,287.0,2,0,2137,1.04,24,322
2,6,1.31139,103.87741,2,287.0,2,0,2137,1.04,24,317
2,6,1.3115299999999999,103.87761,2,287.0,2,0,2137,1.04,24,299
2,6,1.31146,103.87633000000001,2,287.0,2,1,39,0.73,24,305
2,6,1.31006,103.87605,2,287.0,2,0,2137,1.04,24,333
2,5,1.30592,103.84713,2,162.0,15,0,2137,1.04,157,365
2,6,1.3105,103.87808000000001,2,300.0,3,0,2137,1.04,113,180
2,6,1.30987,103.87634,2,250.0,3,1,23,1.0,113,359
2,19,1.31551,103.85752,0,49.0,2,1,101,0.29,1,0
2,20,1.32392,103.8524,2,189.0,1,3,24,1.17,1,111
2,4,1.2775100000000001,103.83076,0,50.0,2,1,46,0.63,1,179
4,33,1.34293,103.73366,0,50.0,5,2,22,0.74,1,0
2,4,1.29026,103.82704,2,319.0,1,2,65,0.75,4,346
2,15,1.28365,103.84336,0,49.0,90,1,80,0.37,112,354
2,19,1.32318,103.86506,0,49.0,5,2,27,0.66,1,14
1,28,1.4428299999999998,103.82652,0,28.0,90,0,2137,1.04,1,157
2,9,1.30734,103.85279,1,24.0,1,10,2,2.97,10,332
2,9,1.3073700000000001,103.85197,1,25.0,1,4,18,1.41,10,335
5,18,1.36737,103.87591,2,100.0,30,0,2137,1.04,1,3
2,24,1.30034,103.84194000000001,2,135.0,3,2,8,2.0,1,75
2,20,1.32438,103.85423,0,53.0,3,1,14,1.0,2,75
2,19,1.31681,103.85902,0,49.0,2,0,2137,1.04,1,0
2,19,1.31037,103.86016,0,49.0,18,0,2137,1.04,83,359
2,19,1.3152700000000002,103.85752,0,22.0,2,1,72,0.41,1,0
2,15,1.2834299999999998,103.84225,0,49.0,90,0,2137,1.04,48,335
2,20,1.3239100000000001,103.85403000000001,2,200.0,9,1,98,0.3,141,260
2,19,1.32031,103.86509000000001,2,287.0,20,0,2137,1.04,67,365
2,19,1.32056,103.86547,2,287.0,20,0,2137,1.04,67,365
2,19,1.3223,103.86423,2,287.0,20,0,2137,1.04,67,365
2,19,1.32071,103.86484,2,300.0,20,0,2137,1.04,67,365
2,20,1.32701,103.84266,2,287.0,20,0,2137,1.04,67,365
2,20,1.32867,103.84405,2,287.0,20,0,2137,1.04,67,365
2,20,1.32572,103.8501,2,285.0,20,0,2137,1.04,67,352
2,9,1.29958,103.85106,2,287.0,20,0,2137,1.04,67,362
2,9,1.2993299999999999,103.85037,2,281.0,20,0,2137,1.04,67,365
2,9,1.3011700000000002,103.85032,2,287.0,21,0,2137,1.04,67,362
2,19,1.32849,103.86548,2,290.0,20,0,2137,1.04,67,365
2,6,1.3120399999999999,103.8851,2,274.0,3,1,38,0.75,141,261
2,9,1.3011,103.84980999999999,2,200.0,20,1,73,0.4,67,344
2,6,1.31105,103.88538,2,268.0,3,1,34,0.83,141,311
2,19,1.32776,103.86561,2,237.0,7,1,35,0.81,141,263
2,23,1.28902,103.84648,2,319.0,2,3,53,1.25,3,28
2,19,1.31692,103.85803,0,42.0,2,2,92,0.59,1,0
2,15,1.2838,103.84349,0,49.0,90,0,2137,1.04,83,354
2,19,1.31359,103.85334,2,140.0,20,0,2137,1.04,67,365
2,4,1.27434,103.83583,0,78.0,2,0,2137,1.04,9,355
2,9,1.30599,103.85117,1,49.0,1,4,33,1.43,10,346
2,9,1.30119,103.84701,2,287.0,3,0,2137,1.04,67,76
2,19,1.31331,103.85347,2,137.0,3,0,2137,1.04,67,340
2,19,1.31441,103.85304000000001,2,137.0,3,0,2137,1.04,67,325
2,15,1.285,103.84143,0,49.0,90,0,2137,1.04,48,354
2,9,1.31023,103.85367,0,25.0,2,4,29,1.56,1,0
2,6,1.31777,103.88051999999999,0,78.0,4,0,2137,1.04,3,333
2,9,1.30141,103.84876,2,299.0,5,1,42,0.68,113,358
4,8,1.34084,103.70305,0,51.0,1,0,2137,1.04,1,0
2,17,1.3159100000000001,103.8264,2,181.0,7,2,10,0.92,19,300
2,17,1.2943799999999999,103.82956,2,222.0,1,4,2,1.76,1,138
2,20,1.32641,103.84998,2,181.0,4,2,70,0.73,114,334
2,20,1.3254700000000001,103.85055,2,158.0,14,3,48,1.1,203,365
2,6,1.31421,103.88193000000001,0,58.0,18,0,2137,1.04,112,353
1,30,1.3526200000000002,103.81935,2,149.0,5,1,48,0.6,11,0
2,6,1.31215,103.88603,2,300.0,3,0,2137,1.04,203,315
2,20,1.31731,103.84729,2,189.0,3,5,29,2.14,274,360
1,30,1.35133,103.81942,2,299.0,3,0,2137,1.04,78,364
2,20,1.3181,103.84673000000001,2,189.0,3,0,2137,1.04,274,362
2,20,1.31979,103.84685,2,219.0,3,1,52,0.56,274,350
2,9,1.30948,103.85549,0,25.0,2,1,38,0.75,1,26
2,15,1.27654,103.84104,0,169.0,1,1,84,0.35,1,1
3,3,1.33766,103.92036999999999,0,44.0,30,0,2137,1.04,1,363
2,1,1.33503,103.79666999999999,0,185.0,1,0,2137,1.04,4,73
2,19,1.31093,103.86015,0,69.0,18,0,2137,1.04,48,332
2,7,1.29344,103.83648000000001,0,69.0,6,8,7,2.35,11,194
4,22,1.3793799999999998,103.76425,2,100.0,5,2,68,0.71,1,74
2,20,1.32855,103.85038,2,215.0,90,0,2137,1.04,2,227
3,2,1.36132,103.93392,0,65.0,1,2,37,1.11,2,360
2,6,1.31655,103.9049,2,75.0,2,3,73,1.02,1,78
2,14,1.32949,103.86511,2,187.0,20,0,2137,1.04,157,365
2,4,1.28969,103.8277,2,319.0,1,2,8,0.72,4,339
2,34,1.35891,103.83134,0,44.0,1,8,36,3.2,1,229
2,1,1.34477,103.76951,2,199.0,2,3,26,1.2,4,346
2,6,1.31185,103.88513,2,200.0,28,0,2137,1.04,67,365
2,19,1.3036299999999998,103.86148,2,219.0,2,3,32,1.58,4,307
2,21,1.27885,103.85292,2,268.0,2,2,25,0.95,12,12
2,19,1.3038299999999998,103.86288,2,219.0,2,0,2137,1.04,4,359
2,20,1.32076,103.85298,2,219.0,2,2,67,0.8,4,335
2,20,1.3180100000000001,103.8476,2,158.0,3,1,38,0.75,274,358
3,3,1.3093299999999999,103.92491,0,58.0,2,6,9,2.25,2,326
2,19,1.31636,103.8555,2,94.0,7,2,25,1.62,12,302
5,18,1.3677700000000002,103.87742,0,44.0,90,1,34,0.83,1,358
2,9,1.3033299999999999,103.84668,2,308.0,18,1,14,1.0,8,260
2,20,1.31521,103.84267,2,239.0,1,7,21,2.28,22,131
4,32,1.2995700000000001,103.76597,0,100.0,1,0,2137,1.04,2,90
2,6,1.31521,103.88079,0,39.0,18,0,2137,1.04,112,359
2,6,1.31433,103.88068,0,39.0,18,1,46,0.63,83,359
2,4,1.26624,103.81097,2,387.0,3,1,60,0.48,4,49
2,20,1.32227,103.85245,2,131.0,20,0,2137,1.04,157,365
2,27,1.2947600000000001,103.84323,2,208.0,7,0,2137,1.04,113,365
2,9,1.30063,103.84982,2,287.0,20,0,2137,1.04,67,365
4,32,1.30446,103.76575,2,360.0,6,1,46,0.63,22,352
